id,pred_frame,true_frame
353068|None|MVDP01000054.1_cds_OOX79233.1_390|0S|-3,-3,-3
370947|None|FRBS01000001.1_cds_SHL08228.1_772|0|3,3,3
823574|GCF_019209835.1|NZ_JAHUTS010000002.1_cds_WP_218356938.1_1609|0|1,1,1
946681|None|BLAD01000117.1_cds_GES05888.1_7949|0|-2,-2,-2
680902|None|SNAA01000011.1_cds_TDL78384.1_160|0S|-2,-2,-2
506849|GCF_001648175.1|NZ_CP015243.1_cds_WP_064122858.1_2233|0|3,3,3
703944|None|VZBS01000018.1_cds_MQN97187.1_2640|0|1,1,1
932885|GCF_030545435.1|NZ_JAUOMA010000005.1_cds_WP_005850901.1_3186|0S|3,3,3
247832|None|BJVG01000002.1_cds_GEL12677.1_226|0|-3,-3,-3
70563|None|CP102983.1_cds_WMC19658.1_208|0S|3,3,3
744696|GCF_014290175.1|NZ_JACOOR010000002.1_cds_WP_186873232.1_683|0S|3,3,3
670940|GCF_011038955.1|NZ_JAAKED010000006.1_cds_WP_165050909.1_1811|0|1,1,1
103413|None|BSPX01000005.1_cds_GLT21216.1_667|0|-1,-1,-1
736808|GCF_020555565.1|NZ_JAJCIV010000001.1_cds_WP_227079882.1_254|0S|1,1,1
997505|GCF_015549505.1|NZ_JADMYZ010000002.1_cds_WP_021890847.1_705|0|-1,-1,-1
636281|None|CP076020.1_cds_QWC00247.1_267|0SS|2,2,2
138242|None|VSFC01000062.1_cds_TYA52272.1_2247|0S|1,1,1
597467|GCF_027923465.1|NZ_BRLB01000023.1_cds_WP_281819234.1_4401|0S|3,3,3
458982|None|CP081135.1_cds_UEL46589.1_2508|0S|3,3,3
94308|None|JANGCH010000009.1_cds_MCQ5122097.1_2151|0|2,2,2
537462|GCF_025148285.1|NZ_CP102268.1_cds_WP_006863433.1_3639|0|2,2,2
351442|None|QSDB01000057.1_cds_RGY54681.1_3490|0|-3,-3,-3
453221|GCF_011044175.1|NZ_CP049057.1_cds_WP_164678762.1_770|0|1,1,1
519534|GCF_000515395.1|NZ_KI911782.1_cds_WP_026874207.1_158|0S|-2,-2,-2
220875|None|JANDJP010000018.1_cds_MDF9914764.1_555|0|2,2,2
829739|GCF_014042365.1|NZ_JACEZS010000008.1_cds_WP_182217381.1_4909|0|-3,-3,-3
171586|GCF_003471195.1|NZ_QRIN01000041.1_cds_WP_118201124.1_1930|0|1,1,1
678218|None|JAGFNY010000030.1_cds_MBW7570802.1_1529|0S|-1,-1,-1
732686|GCF_021531105.1|NZ_JAFBIN010000007.1_cds_WP_235416457.1_2103|0|1,1,1
797998|GCF_002893245.1|NZ_NJHY01000002.1_cds_WP_040009945.1_672|0|1,1,1
434056|None|CP137817.1_cds_WPB50169.1_4047|0|3,-1,3
856686|GCF_025532145.1|NZ_ARXS01000027.1_cds_WP_022995639.1_2273|0|3,3,3
62347|GCF_017896165.1|NZ_JAFCNB010000019.1_cds_WP_230985548.1_1574|0|2,2,2
877303|None|JAUUBX010000074.1_cds_MDP0463997.1_965|0S|-3,-3,-3
731453|GCF_021531105.1|NZ_JAFBIN010000001.1_cds_WP_235415236.1_778|0S|3,3,3
352196|None|FQXB01000001.1_cds_SHG80072.1_2473|0S|-1,1,-1
877754|GCF_006519715.1|NZ_VIDT01000158.1_cds_WP_141287735.1_1176|0|-3,-3,-3
309890|None|PIWO01000001.1_cds_PKE59780.1_723|0|1,1,1
583995|GCF_026967455.1|NZ_JAPUCC010000001.1_cds_WP_104940539.1_53|0|3,3,3
543913|None|CP002042.1_cds_ADH62577.1_629|0S|2,2,2
843502|None|RHRN01000008.1_cds_RRW14601.1_3680|0S|-3,-3,-3
380968|GCF_030284695.1|NZ_JASUZX010000001.1_cds_WP_013858128.1_300|0SS|3,3,3
689903|GCF_003646465.1|NZ_QZEX01000009.1_cds_WP_121066420.1_4677|0|-3,-3,-3
277161|GCF_011250515.1|NZ_JAANOP010000002.1_cds_WP_166373957.1_910|0SS|1,1,1
130427|None|JAMPKD010000004.1_cds_MEP0756884.1_983|0|-3,-3,-3
14868|GCF_024532035.1|NZ_CP088266.1_cds_WP_041464956.1_1405|0|-3,-3,-3
311855|None|PIWO01000005.1_cds_PKE59240.1_1788|0S|-3,-3,-3
425075|GCF_009363255.1|NZ_CP045318.1_cds_WP_152450013.1_2205|0S|-1,-1,-1
690848|None|JBBNNJ010000025.1_cds_MEQ3171218.1_1802|0S|3,3,3
102445|GCF_018128945.1|NZ_CP068393.1_cds_WP_093957731.1_2667|0S|-1,-1,-1
264014|GCF_009810475.1|NZ_BLHI01000001.1_cds_WP_010874384.1_28|0|3,3,3
65700|None|FOQY01000008.1_cds_SFJ33890.1_1309|0S|-3,-3,-3
458891|None|CP081135.1_cds_UEL46457.1_2366|0|3,3,3
35292|GCF_011764425.1|NZ_BLPF01000001.1_cds_WP_218578872.1_1716|0|-2,-2,-2
639029|None|CP076020.1_cds_QWB99318.1_766|0|-3,-3,-3
407474|GCF_001715105.1|NZ_KV765985.1_cds_WP_069097798.1_135|0|-1,-1,-1
667954|GCF_011038955.1|NZ_JAAKED010000014.1_cds_WP_165054195.1_158|0|-2,-2,-2
82187|GCF_001570745.1|NZ_BCSG01000020.1_cds_WP_067849925.1_1670|0|-2,-2,-2
938400|GCF_000814325.1|NZ_JPHF01000012.1_cds_WP_039134875.1_1184|0|-3,-3,-3
598018|GCF_000265405.1|NC_018010.1_cds_WP_014772883.1_2306|0S|2,2,2
657750|GCF_963668235.1|NZ_OY764158.1_cds_WP_319475732.1_2461|0|2,-2,2
947610|None|QRQK01000011.1_cds_RHM97614.1_351|0S|-3,-3,-3
148722|GCF_012933545.1|NZ_JAADJU010000001.1_cds_WP_169401661.1_646|0|-2,-2,-2
173228|GCF_003471195.1|NZ_QRIN01000008.1_cds_WP_118200277.1_2901|0|2,2,2
741322|GCF_011759385.1|NZ_JAARLY010000010.1_cds_WP_167175069.1_153|0|-3,3,-3
723208|GCF_028401425.1|NZ_JAQOMS010000002.1_cds_PN838_RS01690_340|0|1,3,1
596547|GCF_027923465.1|NZ_BRLB01000001.1_cds_WP_281811453.1_271|0S|-2,-2,-2
378988|None|CP002659.1_cds_AEC02345.1_1103|0S|3,3,3
222377|None|JANDJP010000003.1_cds_MDF9913521.1_1700|0SS|-1,-1,-1
918728|None|JARTFM010000020.1_cds_MED4376411.1_2331|0|2,2,2
116573|None|QXDL01000098.1_cds_RIH83173.1_4039|0|2,2,2
579884|GCF_020423365.1|NZ_JAERUG010000007.1_cds_WP_041309115.1_731|0|1,1,1
170377|GCF_003471195.1|NZ_QRIN01000025.1_cds_WP_118200815.1_1254|0SS|1,-1,1
594342|GCF_022655595.1|NZ_CP093379.1_cds_WP_242152867.1_1174|0|-1,-1,-1
824702|GCF_018771625.1|NZ_CP076323.1_cds_WP_304090274.1_1258|0|3,3,3
424431|GCF_020280945.1|NZ_JACXZR010000007.1_cds_WP_188319887.1_2269|0S|1,1,1
653215|GCF_014640815.1|NZ_BMHM01000002.1_cds_WP_188638419.1_999|0|-1,-1,-1
873081|GCF_900454855.1|NZ_UGTJ01000001.1_cds_WP_007412102.1_1055|0|3,3,3
797956|GCF_002893245.1|NZ_NJHY01000012.1_cds_WP_006277448.1_605|0|3,3,3
243753|GCF_022602235.1|NZ_JAKZKG010000002.1_cds_WP_214216737.1_1760|0|-1,-1,-1
232655|None|QVLY01000003.1_cds_RGE87361.1_1741|0|-1,-1,-1
271932|None|CP014267.1_cds_AMF84147.1_3|0S|2,2,2
720417|None|CP024645.1_cds_ATU68128.1_5541|0|1,1,1
77918|GCF_002865465.1|NZ_NIHP01000035.1_cds_WP_145992434.1_2090|0S|1,-2,1
985437|GCF_039539925.1|NZ_BAABEB010000005.1_cds_WP_248590637.1_1258|0|2,2,2
335655|None|CAQM01000177.1_cds_CCQ60657.1_1066|0S|-3,-3,-3
782210|GCF_036330325.1|NZ_JAZDRO010000001.1_cds_WP_330195143.1_590|0|-2,-2,-2
643752|None|CP070637.1_cds_UCH65951.1_420|0S|3,-1,3
885476|GCF_020537925.1|NZ_JAJBNK010000005.1_cds_WP_330584349.1_2119|0|1,1,1
476895|None|RKRF01000008.1_cds_RPF54180.1_1238|0|-1,-1,-1
977814|None|CP076021.1_cds_QWB96219.1_357|0|3,3,3
737552|GCF_020555565.1|NZ_JAJCIV010000027.1_cds_WP_227080699.1_1684|0|1,1,1
771622|GCF_030815145.1|NZ_JAUSWJ010000001.1_cds_WP_266281191.1_879|0|1,1,1
745555|GCF_014290175.1|NZ_JACOOR010000005.1_cds_WP_186873419.1_1834|0|-2,-2,-2
817570|GCF_009707485.1|NZ_CP046121.1_cds_WP_154683348.1_688|0S|3,3,3
334877|GCF_023668705.1|NZ_JAMOXJ010000006.1_cds_WP_250781217.1_4095|0|3,3,3
877701|GCF_006519715.1|NZ_VIDT01000133.1_cds_WP_141287520.1_903|0S|-3,-3,-3
679171|None|JAGFNY010000056.1_cds_MBW7571111.1_1840|0|-2,-2,-2
271368|None|JAHVIX010000013.1_cds_MBY6096980.1_3865|0|-3,-3,-3
936985|GCF_007475525.1|NZ_CP037899.1_cds_WP_244946105.1_210|0|1,1,1
605554|GCF_022136625.1|NZ_JAKNFO010000003.1_cds_WP_022058449.1_1618|0|-3,-2,-3
309158|None|PIWO01000014.1_cds_PKE58516.1_369|0S|3,3,3
517231|None|VVZP01000002.1_cds_KAA5323341.1_2528|0|-1,-1,-1
580153|None|AP025523.1_cds_BDE05240.1_516|0|3,3,3
144211|GCF_016587375.1|NZ_BNJG01000001.1_cds_WP_201370899.1_2557|0|-1,-1,-1
111927|None|CP107218.1_cds_UYJ16804.1_2032|0|-2,-2,-2
227444|None|QVLY01000001.1_cds_RGE89481.1_462|0|-1,-1,-1
538483|None|JAAILM010000001.1_cds_NSC54904.1_1189|0|-3,-3,-3
353668|None|MVDP01000063.1_cds_OOX78304.1_1342|0|-1,-1,-1
471161|None|JADBGC010000061.1_cds_MBE3016305.1_7948|0|1,1,1
644337|None|CP070637.1_cds_UCH64462.1_1474|0S|3,3,3
74662|GCF_002865465.1|NZ_NIHP01000002.1_cds_WP_004840720.1_1048|0|-3,-3,-3
234253|None|QVLY01000004.1_cds_RGE86875.1_2089|0S|-1,-1,-1
544730|None|CYPW01000002.1_cds_CUH50765.1_192|0|-2,-2,-2
345285|GCF_035917015.1|NZ_JAPFBT010000001.1_cds_WP_325807193.1_1033|0|2,1,2
619838|None|CP069620.1_cds_UZH56733.1_104|0S|-3,-3,-3
819496|GCF_009707485.1|NZ_CP046121.1_cds_WP_195908120.1_2658|0|-2,-2,-2
677606|None|JAGFNY010000023.1_cds_MBW7570606.1_1333|0|-3,-3,-3
814928|None|JAMOHY010000002.1_cds_MCQ4240739.1_744|0|-2,-2,-2
733115|None|JASOKU010000005.1_cds_MDK6830112.1_62|0|-2,-2,-2
773171|None|QOHG01000013.1_cds_RBY84173.1_491|0S|-3,-3,-3
615012|GCF_029834475.1|NZ_CP122407.1_cds_WP_279761866.1_3623|0|1,1,1
663346|GCF_000736515.1|NZ_JDSI01000003.1_cds_WP_037357892.1_883|0|-3,-3,-3
412464|GCF_021390335.1|NZ_JAJUXK010000001.1_cds_WP_233791109.1_282|0|3,3,3
270064|None|JAHVIX010000001.1_cds_MBY6094042.1_922|0|-2,-2,-2
760425|GCF_039871755.1|NZ_JBDPMA010000008.1_cds_WP_347621040.1_8513|0S|-3,-3,-3
37227|None|CP039762.1_cds_QHR23317.1_130|0|3,3,3
34089|None|CP070644.1_cds_UCH46408.1_2388|0S|2,2,2
384545|GCF_002027175.1|NZ_MWUI01000010.1_cds_WP_079328520.1_33|0|-1,-1,-1
862013|GCF_015559395.1|NZ_JADMPX010000090.1_cds_WP_195596856.1_2587|0|1,1,1
567178|GCF_008180855.1|NZ_VTEY01000009.1_cds_WP_148970924.1_4654|0|-3,-3,-3
784172|GCF_036330325.1|NZ_JAZDRO010000002.1_cds_WP_330195859.1_1304|0S|3,3,3
354965|GCF_030296595.1|NZ_AP027731.1_cds_WP_286276667.1_2465|0|1,1,1
788304|GCF_024648865.1|NZ_JANBBG010000005.1_cds_WP_258936310.1_2497|0|-3,-3,-3
494139|GCF_914768015.1|NZ_CAJZCF010000012.1_cds_WP_239351502.1_1541|0|2,2,2
814404|None|JAMOHY010000001.1_cds_MCQ4240030.1_31|0|2,2,2
374280|None|FRBS01000004.1_cds_SHL59826.1_2546|0|-1,-1,-1
482018|None|JAFCNB010000029.1_cds_MBP2708231.1_3114|0|-1,3,-1
330434|GCF_025138255.1|NZ_CP080780.1_cds_WP_259793787.1_455|0S|2,2,2
684965|GCF_001705635.1|NZ_MDGV01000011.1_cds_WP_019405929.1_2017|0|2,2,2
790660|GCF_000971215.1|NZ_BBMA01000011.1_cds_WP_062522987.1_269|0|2,2,2
69456|None|CP102983.1_cds_WMC19591.1_134|0|-2,-2,-2
314827|None|JANGBY010000008.1_cds_MCQ5150664.1_1790|0|-1,-1,-1
40559|GCF_019904275.1|NZ_CP063204.1_cds_WP_223091696.1_1857|0S|1,1,1
48524|GCF_015552165.1|NZ_JADNEE010000022.1_cds_WP_035401659.1_750|0|-1,-1,-1
352673|None|JAMBOD010000003.1_cds_MCM3732323.1_2824|0S|2,2,2
800334|GCF_040098005.1|NZ_JBBNNJ010000005.1_cds_WP_349133404.1_542|0|-1,-1,-1
236984|None|QVLY01000006.1_cds_RGE85913.1_2685|0|-3,-3,-3
325111|GCF_009150585.1|NZ_SPQY01000009.1_cds_WP_013022007.1_740|0S|3,3,3
988281|GCF_024648885.1|NZ_JANBBF010000009.1_cds_WP_258936535.1_1517|0SS|1,1,1
443822|GCF_003350065.1|NZ_QLKV01000009.1_cds_WP_114960603.1_2293|0|-3,-3,-3
632438|GCF_000826655.1|NZ_JXJO01000023.1_cds_WP_040281362.1_2202|0|3,3,3
852974|GCF_003576365.1|NZ_QWGS01000073.1_cds_WP_079532519.1_953|0|2,2,2
77543|GCF_002865465.1|NZ_NIHP01000031.1_cds_WP_004841279.1_1952|0|-3,-3,-3
533269|GCF_024171895.1|NZ_JAMTCQ010000011.1_cds_WP_253864940.1_3253|0S|-1,-1,-1
561017|GCF_018399035.1|NZ_CP073760.1_cds_WP_213457029.1_4697|0|2,2,2
490647|None|CP141041.1_cds_WQQ16033.1_644|0|3,3,3
466177|GCF_040093855.1|NZ_JBBNIX010000011.1_cds_WP_349180290.1_173|0|3,3,3
752873|None|BAABHM010000004.1_cds_GAA4689853.1_563|0S|-1,-1,-1
636162|None|CP076020.1_cds_QWC00220.1_239|0|3,3,3
390770|None|BGZJ01000001.1_cds_GBO94166.1_1520|0|-1,1,-1
299000|None|WXEY01000001.1_cds_MZP28392.1_289|0|2,2,2
666236|None|AQQV01000001.1_cds_ORE89153.1_944|0|-1,-1,-1
377922|None|CP002659.1_cds_AEC01285.1_43|0|-2,-2,-2
282084|None|JAHONQ010000028.1_cds_MBV4257730.1_2183|0S|-3,-3,-3
149758|GCF_012933545.1|NZ_JAADJU010000003.1_cds_WP_169402252.1_2573|0|-1,-1,-1
148585|GCF_012933545.1|NZ_JAADJU010000001.1_cds_WP_169401344.1_405|0|3,3,3
432691|None|CP137817.1_cds_WPB48450.1_2328|0|-1,-1,-1
65349|None|JAVJIU010000005.1_cds_MDR5591738.1_2743|0|2,-2,2
379326|None|CP002659.1_cds_AEC02640.1_1398|0|2,2,2
943209|None|CAJEWA010000005.1_cds_CAD2074227.1_886|0|2,2,2
208729|GCF_900142675.1|NZ_FRBS01000005.1_cds_WP_011248245.1_2240|0S|3,3,3
544353|None|CP002042.1_cds_ADH64250.1_2302|0|1,1,1
853287|GCF_003576365.1|NZ_QWGS01000111.1_cds_WP_119434594.1_1211|0SS|-1,-1,-1
719830|None|CP024645.1_cds_ATU64997.1_2125|0S|2,2,2
676505|None|JAGFNY010000013.1_cds_MBW7570270.1_995|0|-1,-1,-1
228754|None|QVLY01000011.1_cds_RGE84787.1_747|0|2,2,2
960306|None|JADYTY010000002.1_cds_MCF2600290.1_1164|0|-1,-1,-1
200135|GCF_001932535.1|NZ_CP017810.1_cds_WP_075274002.1_2455|0|-3,-3,-3
463416|GCF_009941325.1|NZ_CP039770.1_cds_WP_225971230.1_27|0|-1,-1,-1
232045|None|QVLY01000002.1_cds_RGE88524.1_1582|0S|-1,1,-1
685893|GCF_001705635.1|NZ_MDGV01000013.1_cds_WP_068506695.1_3370|0|-1,-1,-1
743082|GCF_000420345.1|NZ_ATUT01000002.1_cds_WP_022789239.1_345|0|2,2,2
401099|GCF_030548245.1|NZ_JAUORW010000003.1_cds_WP_215962681.1_2403|0|-1,-1,-1
671917|GCF_011038955.1|NZ_JAAKED010000011.1_cds_WP_165053508.1_2357|0|3,3,3
265300|GCF_009810475.1|NZ_BLHI01000001.1_cds_WP_010874920.1_184|0S|3,3,3
755287|GCF_900114735.1|NZ_FOUA01000001.1_cds_WP_036989177.1_1339|0|-3,-3,-3
820801|None|SKFH01000005.1_cds_TCZ73695.1_1041|0|2,2,2
172525|GCF_003471195.1|NZ_QRIN01000006.1_cds_WP_118200211.1_2483|0|2,2,2
464994|GCF_002777875.1|NZ_MEIW01000062.1_cds_WP_100115972.1_751|0|3,3,3
201303|GCF_002899695.1|NZ_PPEL01000086.1_cds_WP_103263226.1_2215|0|2,2,2
625177|None|ANMO01000198.1_cds_EMB15030.1_4243|0|-2,-2,-2
849441|None|JAKNEW010000002.1_cds_MCG4854448.1_1017|0|-2,-2,-2
390509|None|BGZJ01000001.1_cds_GBO93826.1_1180|0S|2,2,2
35048|GCF_011764425.1|NZ_BLPF01000001.1_cds_WP_173052926.1_345|0|-1,-1,-1
591550|None|BAAARU010000002.1_cds_GAA2270921.1_1045|0|3,3,3
603695|GCF_022136625.1|NZ_JAKNFO010000001.1_cds_WP_004854079.1_99|0|2,2,2
775828|GCF_003991355.1|NZ_RCSU01000003.1_cds_WP_127126298.1_3178|0|-3,-3,-3
748272|GCF_000971155.1|NZ_BBLX01000005.1_cds_WP_062298354.1_1236|0|-3,-3,-3
988812|GCF_024648885.1|NZ_JANBBF010000014.1_cds_WP_258938081.1_4210|0|-2,-2,-2
502476|GCF_019550935.1|NZ_JAHWCK010000005.1_cds_WP_220346929.1_3255|0|3,3,3
61989|None|CP116498.1_cds_WMC17440.1_202|0|2,2,2
968130|GCF_022419205.1|NZ_JAJOZU010000004.1_cds_WP_240126494.1_1641|0|-1,-1,-1
617994|GCF_029017505.1|NZ_JAQGEI010000002.1_cds_WP_275096435.1_434|0|-2,-2,-2
129229|GCF_003206475.1|NZ_NKUE01000003.1_cds_WP_110093862.1_1885|0|-2,-2,-2
365264|GCF_027943965.1|NZ_AP027151.1_cds_WP_281999326.1_2139|0S|2,2,2
271363|None|JAHVIX010000013.1_cds_MBY6096971.1_3856|0|-2,-2,-2
593973|None|CP093339.1_cds_UNK40940.1_4276|0|2,2,2
481142|None|QMEA01000017.1_cds_NMG06787.1_1835|0|2,2,2
258010|GCF_026184565.1|NZ_JAIWYJ010000001.1_cds_WP_103327767.1_345|0S|3,3,3
533349|GCF_024171895.1|NZ_JAMTCQ010000011.1_cds_WP_253864995.1_3316|0|-2,-2,-2
530255|GCF_024171895.1|NZ_JAMTCQ010000008.1_cds_WP_253862700.1_1059|0SS|2,-3,2
143333|None|CP141026.1_cds_WQQ03688.1_478|0|-2,-2,-2
474466|GCF_003439255.1|NZ_QSVB01000004.1_cds_WP_117606249.1_2309|0|3,3,3
924024|None|JAJUXH010000003.1_cds_MCE6988674.1_3461|0S|3,3,3
280532|None|JADCLQ010000051.1_cds_MBF0650949.1_3650|0|3,-1,3
987569|None|JAPFBT010000005.1_cds_MEC4745699.1_2845|0|-1,-1,-1
91970|GCF_004768465.1|NZ_SRMF01000003.1_cds_WP_135483140.1_2691|0S|-1,-1,-1
444561|GCF_025907915.1|NZ_JAPAAF010000001.1_cds_WP_282589776.1_925|0|-3,-3,-3
41210|GCF_019904275.1|NZ_CP063204.1_cds_WP_223089530.1_3109|0|1,1,1
177555|GCF_018860285.1|NZ_JAHKPC010000057.1_cds_WP_215961928.1_966|0|3,3,3
958254|None|JADYTY010000020.1_cds_MCF2601455.1_853|0|-2,-2,-2
255947|GCF_028655935.1|NZ_JAQTIT010000001.1_cds_WP_273569560.1_39|0|-3,-3,-3
804327|GCF_029542625.1|NZ_CP120733.1_cds_WP_277733177.1_734|0|1,1,1
835412|GCF_004342725.1|NZ_SMCP01000002.1_cds_WP_157330462.1_472|0S|-2,-2,-2
388835|None|JAWPFA010000002.1_cds_MDW2870697.1_177|0S|1,1,1
632418|GCF_000826655.1|NZ_JXJO01000022.1_cds_WP_040281293.1_2165|0S|3,3,3
68378|None|CP102983.1_cds_WMC19705.1_48|0|-1,-1,-1
832231|GCF_020166515.1|NZ_JAINZT010000002.1_cds_WP_224489141.1_886|0|-3,-3,-3
841077|None|JAENII010000008.1_cds_MBK1827617.1_3403|0|-3,-3,-3
501808|GCF_019550935.1|NZ_JAHWCK010000001.1_cds_WP_308290256.1_1488|0|-3,-3,-3
248151|None|BJVG01000004.1_cds_GEL12882.1_431|0|-2,-2,-2
552156|GCF_011858205.1|NZ_QAEF01000005.1_cds_WP_167646027.1_3975|0|1,1,1
134095|None|VSFC01000043.1_cds_TYA54828.1_323|0S|2,2,2
785406|GCF_036330325.1|NZ_JAZDRO010000003.1_cds_WP_330196331.1_1767|0|2,2,2
570080|None|BMFC01000001.1_cds_GGB91684.1_535|0S|1,1,1
748095|GCF_000971155.1|NZ_BBLX01000006.1_cds_WP_062298842.1_1099|0S|1,1,1
888189|GCF_002088655.1|NZ_NAHQ01000104.1_cds_WP_172396978.1_803|0SSS|1,1,1
855613|GCF_025532145.1|NZ_ARXS01000015.1_cds_WP_394356153.1_1106|0S|-2,-2,-2
4608|None|MKIR01000023.1_cds_OFI48795.1_1453|0S|-1,-1,-1
648456|GCF_031451775.1|NZ_JARWAO010000003.1_cds_WP_251589698.1_1392|0|3,3,3
819456|GCF_009707485.1|NZ_CP046121.1_cds_WP_154684875.1_2611|0|3,3,3
161434|GCF_027925485.1|NZ_BSDX01000001.1_cds_WP_012546097.1_1264|0SS|-2,-2,-2
225568|None|QVLY01000001.1_cds_RGE89103.1_32|0|1,1,1
661349|None|JAHOBK010000006.1_cds_MBV3175842.1_3178|0|2,2,2
155068|None|JAHYOO010000010.1_cds_MCE9066946.1_197|0|1,1,1
955014|None|JADYTY010000016.1_cds_MCF2601285.1_367|0|-1,-1,-1
759346|GCF_900205965.1|NZ_OAOF01000021.1_cds_WP_097006272.1_5090|0|-2,-2,-2
694197|None|BAABIL010000321.1_cds_GAA4981434.1_2078|0|-2,-2,-2
893295|GCF_014218805.1|NZ_JACJUV010000001.1_cds_WP_185235319.1_3273|0S|3,3,3
584077|GCF_026967455.1|NZ_JAPUCC010000001.1_cds_WP_047207792.1_104|0|-1,-1,-1
12072|GCF_015561245.1|NZ_JADMTD010000001.1_cds_WP_243272251.1_1033|0S|3,3,3
394401|GCF_017655785.1|NZ_CP040418.1_cds_WP_112790787.1_1095|0|-2,-2,-2
795484|GCF_028368535.1|NZ_JAQNCF010000024.1_cds_WP_055260535.1_1064|0|3,3,3
804934|GCF_029542625.1|NZ_CP120733.1_cds_WP_277734252.1_1589|0S|3,3,3
987003|None|JAPFBT010000002.1_cds_MEC4744286.1_1425|0S|1,1,1
187593|GCF_032164355.1|NZ_CP134402.1_cds_WP_031520351.1_2831|0|-2,-2,-2
865498|GCF_014196455.1|NZ_JACIDS010000003.1_cds_WP_183399163.1_2543|0|2,2,2
613099|GCF_036689695.1|NZ_JBAGIY010000001.1_cds_WP_010869472.1_141|0|-3,-3,-3
645272|GCF_900099605.1|NZ_FNDK01000001.1_cds_WP_091270445.1_802|0S|2,2,2
894703|None|CP070690.1_cds_UCG18546.1_1661|0|-1,-1,-1
768153|GCF_002210105.1|NZ_AQQU01000007.1_cds_WP_254919189.1_4377|0S|-2,-2,-2
509749|None|FQZA01000010.1_cds_SHJ46815.1_534|0S|-3,-3,-3
192825|None|SLWL01000002.1_cds_TCO15275.1_839|0|-3,-3,-3
663799|GCF_000736515.1|NZ_JDSI01000005.1_cds_WP_051889319.1_1207|0|-1,-1,-1
801900|GCF_040098005.1|NZ_JBBNNJ010000046.1_cds_WP_119311792.1_2483|0|-3,-3,-3
660511|None|JAHOBK010000003.1_cds_MBV3175527.1_2323|0|-2,-2,-2
109235|GCF_000213555.1|NZ_GL891987.1_cds_WP_006800644.1_3067|0|2,2,2
101672|GCF_018128945.1|NZ_CP068393.1_cds_WP_283399382.1_2298|0|-1,-1,-1
247135|None|JAEAGR010000002.1_cds_MBH1939801.1_1600|0|-3,-3,-3
280057|None|JADCLQ010000003.1_cds_MBF0647613.1_1687|0|-2,-2,-2
244059|GCF_022602235.1|NZ_JAKZKG010000003.1_cds_WP_214218099.1_2026|0S|2,2,2
130921|None|JAMPKD010000007.1_cds_MEP0757665.1_1774|0S|-2,-2,-2
224021|GCF_001591945.1|NZ_BCVW01000007.1_cds_WP_066155711.1_2515|0|-1,-1,-1
479992|None|JAUOMA010000012.1_cds_MDO6195921.1_317|0S|3,3,3
101196|GCF_018128945.1|NZ_CP068393.1_cds_WP_093957560.1_2026|0|-2,-2,-2
516033|None|VVZP01000013.1_cds_KAA5317932.1_536|0|1,1,1
18765|None|JAKNIW010000008.1_cds_MCG4522877.1_3655|0|2,2,2
881245|None|FOUA01000003.1_cds_SFM00263.1_1850|0|-2,-2,-2
284703|GCF_028737255.1|NZ_JAQZAN010000001.1_cds_WP_274230005.1_2338|0|-1,-1,-1
857162|GCF_025532145.1|NZ_ARXS01000033.1_cds_WP_262462310.1_2765|0SS|-2,-2,-2
149859|GCF_012933545.1|NZ_JAADJU010000003.1_cds_WP_169402420.1_2768|0|-3,-3,-3
534340|GCF_024171895.1|NZ_JAMTCQ010000013.1_cds_WP_253865813.1_4021|0|2,2,2
628711|None|CP122397.1_cds_WGG46136.1_466|0|2,2,2
68373|None|CP102983.1_cds_WMC19705.1_48|0|-2,-2,-2
578814|GCF_010892315.1|NZ_WNJW01000009.1_cds_WP_346330320.1_1854|0S|1,1,1
581214|GCF_016899535.1|NZ_JACJIX010000012.1_cds_WP_204461016.1_210|0|-2,-2,-2
877946|GCF_006519715.1|NZ_VIDT01000286.1_cds_WP_141288644.1_2472|0S|3,-3,3
520216|GCF_000515395.1|NZ_KI911782.1_cds_WP_084469557.1_1605|0S|-2,-2,-2
881172|None|FOUA01000005.1_cds_SFM17057.1_1696|0|1,1,1
493471|GCF_019285775.1|NZ_CP079105.1_cds_WP_066472475.1_3176|0|1,1,1
918714|None|JARTFM010000020.1_cds_MED4376379.1_2299|0|3,3,3
713512|GCF_902363855.1|NZ_CABJBQ010000177.1_cds_WP_057562467.1_3168|0|1,1,1
656823|GCF_011682055.1|NZ_JAAQOM010000018.1_cds_WP_166863098.1_2325|0SS|3,3,3
137472|None|VSFC01000056.1_cds_TYA52660.1_1914|0|-2,-2,-2
563616|GCF_008180855.1|NZ_VTEY01000002.1_cds_WP_148968496.1_1977|0|3,3,3
343015|None|JAAQOM010000001.1_cds_NIA52400.1_372|0|-1,-1,-1
159345|GCF_003072125.1|NZ_QCYH01000002.1_cds_WP_108690936.1_1410|0|3,3,3
81517|GCF_001570745.1|NZ_BCSG01000001.1_cds_WP_067845970.1_212|0S|-1,-1,-1
8482|None|QOHR01000001.1_cds_REC58776.1_129|0S|-2,-2,-2
160527|GCF_014353715.1|NZ_JACSXD010000008.1_cds_WP_187486605.1_3905|0S|-3,-3,-3
214430|None|GG692719.1_cds_EEV01435.1_3219|0SS|-3,-3,-3
500035|GCF_028736955.1|NZ_JAQZDX010000004.1_cds_WP_274263253.1_472|0SS|-2,-2,-2
